OSEBuildingID,SiteEUI,DataYear,BuildingType,EPAPropertyType,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,Neighborhood,CouncilDistrictCode,ZipCode,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFABuilding,PropertyGFAParking,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,Latitude,Longitude
260,29.3,2025,School,K-12 School,K-12 School,,,LAKE UNION,4,98103,1997.0,4.0,1.0,241066.0,241066.0,0.0,260459.0,,,47.659961772512,-122.33962242943
261,134.2,2025,NonResidential,Mixed Use Property,Office,Laboratory,Other,GREATER DUWAMISH,1,98108,1980.0,2.0,16.0,334368.0,302494.0,31874.0,154100.0,136589.0,28303.0,47.524290870293,-122.31233689488
264,93.9,2025,NonResidential,Mixed Use Property,Multifamily Housing,Supermarket/Grocery Store,Parking,MAGNOLIA/QUEEN ANNE,7,98119,2002.0,4.0,1.0,82061.0,42882.0,39179.0,58563.0,48520.0,29839.0,47.623898318449,-122.35756152311
265,60.6,2025,Multifamily MR (5-9),Multifamily Housing,Multifamily Housing,Office,Other - Lodging/Residential,LAKE UNION,7,98121,2003.0,7.0,1.0,116947.0,116947.0,0.0,81740.0,27403.0,12851.0,47.613156383543,-122.34153247113
266,37.3,2025,Multifamily LR (1-4),Multifamily Housing,Multifamily Housing,Parking,Food Service,DELRIDGE NEIGHBORHOODS,1,98126,2007.0,4.0,1.0,52134.0,37940.0,14194.0,34890.0,14194.0,8816.0,47.544479686988,-122.37602847039
267,100.5,2025,NonResidential,Mixed Use Property,Hotel,Parking,Restaurant,EAST,7,98101,1999.0,,1.0,838117.0,838117.0,0.0,446621.0,438756.0,15424.0,47.612753530709,-122.33329791079
268,213.1,2025,Hospital,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),,,CENTRAL,3,98122,1990.0,5.0,4.0,597519.0,597519.0,0.0,610787.0,,,47.60705477752,-122.30965641808
273,37.5,2025,School,K-12 School,K-12 School,,,DELRIDGE NEIGHBORHOODS,1,98106,1999.0,1.0,1.0,71714.0,71714.0,0.0,72178.0,,,47.525177494271,-122.34827728699
274,6.5,2025,NonResidential,Self-Storage Facility,Self-Storage Facility,Parking,,LAKE UNION,4,98103,1991.0,3.0,1.0,75397.0,67236.0,8161.0,67236.0,8161.0,,47.650974276621,-122.34226705496
276,153.8,2025,Hospital,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),Parking,,EAST,2,98104,2000.0,8.0,8.0,1926841.0,1926841.0,0.0,1355488.0,387651.0,,47.603993041906,-122.32376894231
278,89.0,2025,NonResidential,Senior Living Community,Senior Living Community,Medical Office,K-12 School,DOWNTOWN,2,98134,1999.0,5.0,1.0,102796.0,90185.0,12611.0,55259.0,40091.0,3231.0,47.596261130995,-122.32179580954
279,41.2,2025,School,K-12 School,K-12 School,,,SOUTHWEST,1,98116,2002.0,2.0,1.0,208981.0,208981.0,0.0,208981.0,,,47.576779682318,-122.38459096781
280,76.6,2025,Multifamily MR (5-9),Multifamily Housing,Multifamily Housing,,,EAST,3,98101,1909.0,6.0,1.0,51976.0,51976.0,0.0,50350.0,,,47.613603329328,-122.32784838093
281,38.3,2025,NonResidential,Social/Meeting Hall,Social/Meeting Hall,,,NORTHEAST,4,98105,1928.0,2.0,1.0,55653.0,55653.0,0.0,55500.0,,,47.665678424523,-122.31368391404
282,71.7,2025,NonResidential,Hotel,Hotel,,,NORTHEAST,4,98105,1931.0,16.0,1.0,106860.0,106860.0,0.0,106860.0,,,47.661505519201,-122.31457192927
283,67.2,2025,NonResidential,Office,Office,Restaurant,,NORTH,5,98125,1972.0,5.0,1.0,50759.0,50759.0,0.0,47079.0,3680.0,,47.718945491015,-122.29475266872
284,52.4,2025,NonResidential,Worship Facility,Worship Facility,,,NORTHEAST,4,98105,1952.0,2.0,1.0,56772.0,56772.0,0.0,58830.0,,,47.66182262947,-122.31112745444
285,64.8,2025,NonResidential,Worship Facility,Worship Facility,Other - Education,Parking,NORTHEAST,4,98105,1952.0,3.0,1.0,87250.0,87250.0,0.0,58866.0,28384.0,17761.0,47.662603396788,-122.31163828124
286,38.3,2025,School,K-12 School,K-12 School,,,NORTHEAST,4,98115,2006.0,3.0,1.0,269297.0,269297.0,0.0,274673.0,,,47.677231386909,-122.31280953811
287,38.3,2025,School,K-12 School,K-12 School,,,NORTHEAST,4,98115,2001.0,3.0,1.0,75174.0,75174.0,0.0,79345.0,,,47.671841929609,-122.29220552359
289,33.3,2025,School,K-12 School,K-12 School,,,MAGNOLIA/QUEEN ANNE,7,98119,2003.0,3.0,1.0,75214.0,75214.0,0.0,86820.0,,,47.640515976126,-122.36559909183
290,23.2,2025,School,K-12 School,K-12 School,,,SOUTHWEST,1,98116,2005.0,3.0,1.0,166017.0,166017.0,0.0,166017.0,,,47.572980626351,-122.39027970529
291,36.6,2025,School,K-12 School,K-12 School,,,SOUTHEAST,3,98144,1991.0,2.0,1.0,64414.0,64414.0,0.0,63481.0,,,47.590958545025,-122.29984634007
292,44.5,2025,School,K-12 School,K-12 School,,,NORTHWEST,6,98115,1927.0,3.0,1.0,92437.0,92437.0,0.0,87927.0,,,47.677248151259,-122.3223153485
294,31.7,2025,NonResidential,Residence Hall/Dormitory,Residence Hall/Dormitory,Office,Retail Store,EAST,7,98101,1913.0,9.0,1.0,107572.0,107572.0,0.0,63934.0,27143.0,10568.0,47.607904654362,-122.33265619741
295,212.6,2025,NonResidential,Data Center,Data Center,,,DOWNTOWN,7,98101,1955.0,15.0,1.0,208328.0,208328.0,0.0,220942.0,,,47.606991222125,-122.3348057561
296,32.9,2025,Multifamily LR (1-4),Multifamily Housing,Multifamily Housing,Other,,DELRIDGE NEIGHBORHOODS,1,98106,1917.0,4.0,1.0,56617.0,56617.0,0.0,37357.0,19260.0,,47.563792229051,-122.36300841461
297,57.0,2025,Multifamily MR (5-9),Multifamily Housing,Multifamily Housing,,,NORTH,5,98125,2009.0,6.0,1.0,56745.0,56745.0,0.0,43673.0,,,47.722168771885,-122.29182164364
299,44.9,2025,Multifamily LR (1-4),Mixed Use Property,Multifamily Housing,Parking,Medical Office,GREATER DUWAMISH,2,98118,2003.0,4.0,1.0,67920.0,67920.0,0.0,28188.0,15618.0,12917.0,47.536852219104,-122.28405544685
300,34.8,2025,School,K-12 School,K-12 School,,,GREATER DUWAMISH,2,98108,2007.0,3.0,1.0,204961.0,204961.0,0.0,219368.0,,,47.552372073333,-122.31391191283
313,157.2,2025,NonResidential,Mixed Use Property,Laboratory,Office,Parking,MAGNOLIA/QUEEN ANNE,7,98119,1927.0,5.0,1.0,190000.0,151000.0,39000.0,83971.0,64071.0,47633.0,47.619718307031,-122.36033002767
314,169.5,2025,NonResidential,Hotel,Hotel,Parking,,DOWNTOWN,7,98121,1961.0,4.0,1.0,122309.0,122309.0,0.0,122309.0,,,47.612347465937,-122.35179654455
315,158.2,2025,NonResidential,Mixed Use Property,Convention Center,Transportation Terminal/Station,Restaurant,DOWNTOWN,7,98121,1995.0,3.0,3.0,217088.0,217088.0,0.0,96648.0,96647.0,22181.0,47.611373365905,-122.34947234177
316,92.7,2025,NonResidential,Hotel,Hotel,Parking,,DOWNTOWN,7,98121,2003.0,8.0,1.0,293030.0,254273.0,38757.0,254273.0,38757.0,,47.610691864117,-122.34653468389
317,164.8,2025,NonResidential,Aquarium,Aquarium,,,DOWNTOWN,7,98101,1980.0,2.0,1.0,53365.0,53365.0,0.0,69400.0,,,47.607293217854,-122.34211100448
318,115.7,2025,NonResidential,Office,Office,Restaurant,Retail Store,DOWNTOWN,7,98104,1900.0,1.0,1.0,62900.0,62900.0,0.0,62201.0,26082.0,6671.0,47.604096894321,-122.33957874682
319,36.3,2025,NonResidential,Office,Office,Retail Store,,DOWNTOWN,1,98104,1914.0,4.0,1.0,46620.0,46620.0,0.0,29914.0,9971.0,,47.602712212249,-122.33557413576
320,14.6,2025,NonResidential,Vehicle Dealership,Vehicle Dealership,Other - Services,,GREATER DUWAMISH,1,98134,2008.0,4.0,1.0,203504.0,44132.0,159372.0,159372.0,44132.0,,47.594860096992,-122.32454750139
322,105.5,2025,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98121,1968.0,3.0,1.0,100734.0,74003.0,26731.0,74003.0,26731.0,,47.617658998183,-122.35050267394
323,47.7,2025,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98121,1981.0,4.0,1.0,77662.0,59158.0,18504.0,62108.0,17570.0,,47.617033567087,-122.35011579091
324,42.5,2025,NonResidential,Office,Office,Laboratory,Parking,LAKE UNION,7,98121,1978.0,12.0,1.0,234000.0,212210.0,21790.0,179349.0,29952.0,21668.0,47.616192981517,-122.34598804516
325,73.1,2025,NonResidential,Enclosed Mall,Enclosed Mall,Other - Entertainment/Public Assembly,Fast Food Restaurant,DOWNTOWN,7,98101,1989.0,4.0,1.0,111077.0,111077.0,0.0,123896.0,66747.0,7699.0,47.611924151373,-122.33717163984
326,28.8,2025,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98101,1989.0,25.0,1.0,516342.0,389150.0,127192.0,389582.0,112258.0,,47.611924151373,-122.33717163984
328,38.4,2025,NonResidential,Office,Office,Parking,Electric Vehicle Charging Station,EAST,7,98101,1976.0,33.0,1.0,791396.0,791396.0,0.0,787834.0,120954.0,,47.613164269288,-122.33430265414
329,35.8,2025,NonResidential,Office,Office,Parking,Restaurant,LAKE UNION,7,98101,2000.0,23.0,1.0,747747.0,542671.0,205076.0,551798.0,219045.0,,47.613987078089,-122.33523202844
331,47.9,2025,NonResidential,Office,Office,Other - Recreation,Retail Store,LAKE UNION,7,98101,1930.0,17.0,1.0,204790.0,174790.0,30000.0,132780.0,14933.0,12744.0,47.613746063671,-122.33566058976
332,26.8,2025,NonResidential,Office,Office,Retail Store,,LAKE UNION,7,98101,1916.0,5.0,1.0,73399.0,73399.0,0.0,54615.0,18784.0,,47.612555567235,-122.33808200491
334,22.9,2025,NonResidential,Office,Office,Parking,,LAKE UNION,7,98121,2009.0,25.0,1.0,758043.0,529375.0,228668.0,535395.0,220364.0,,47.615783223419,-122.33725682357
335,45.8,2025,NonResidential,Office,Office,Parking,,LAKE UNION,7,98121,1968.0,12.0,1.0,190642.0,190642.0,0.0,190437.0,48500.0,,47.616409469268,-122.34111985889
336,42.4,2025,NonResidential,Office,Office,Parking,,LAKE UNION,7,98101,2009.0,36.0,1.0,824887.0,669915.0,154972.0,743562.0,161119.0,,47.615547254799,-122.33581965124
337,24.6,2025,NonResidential,Office,Office,Parking,Fitness Center/Health Club/Gym,LAKE UNION,7,98101,1990.0,16.0,1.0,480840.0,339240.0,141600.0,321001.0,141600.0,18239.0,47.615164806466,-122.33303054045
338,234.1,2025,Hospital,Laboratory,Laboratory,Parking,,LAKE UNION,7,98101,2004.0,11.0,1.0,299070.0,230638.0,68432.0,241764.0,61475.0,,47.615976595071,-122.33448020038
339,28.1,2025,NonResidential,Office,Office,,,DOWNTOWN,1,98104,1900.0,7.0,1.0,89550.0,89550.0,0.0,87236.0,,,47.602655694464,-122.33331784684
340,43.0,2025,NonResidential,Office,Office,,,DOWNTOWN,1,98104,1900.0,6.0,1.0,89355.0,89355.0,0.0,89355.0,,,47.60219196674,-122.33346614288
341,27.9,2025,NonResidential,Office,Office,,,DOWNTOWN,7,98104,1922.0,15.0,1.0,388934.0,388934.0,0.0,373690.0,,,47.603598364234,-122.33287834058
342,22.3,2025,NonResidential,Office,Office,,,DOWNTOWN,7,98104,1929.0,22.0,1.0,384302.0,384302.0,0.0,367709.0,,,47.604032144372,-122.33497101727
343,66.5,2025,NonResidential,Office,Office,Parking,Data Center,DOWNTOWN,7,98104,1958.0,17.0,1.0,378525.0,293925.0,84600.0,269551.0,83311.0,204.0,47.603696423006,-122.33446744503
345,30.6,2025,NonResidential,Office,Office,Parking,Bank Branch,DOWNTOWN,7,98104,1983.0,47.0,1.0,1323055.0,1323055.0,0.0,1018250.0,271400.0,8650.0,47.605046168723,-122.33427314659
346,33.6,2025,NonResidential,Office,Office,Parking,Pre-school/Daycare,DOWNTOWN,7,98104,1986.0,41.0,1.0,589921.0,460489.0,129432.0,479650.0,139555.0,10475.0,47.605667287029,-122.3351100622
348,44.0,2025,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98101,1968.0,8.0,1.0,147672.0,87315.0,60357.0,91208.0,60357.0,,47.605812923678,-122.33664381629
349,29.2,2025,NonResidential,Office,Office,Parking,Data Center,DOWNTOWN,7,98101,1991.0,29.0,1.0,635303.0,438072.0,197231.0,522209.0,157902.0,458.0,47.606137282471,-122.33673883635
350,50.3,2025,NonResidential,Office,Office,Data Center,Parking,DOWNTOWN,7,98101,1958.0,6.0,1.0,172842.0,146922.0,25920.0,108097.0,39336.0,25920.0,47.606417120032,-122.33580711598
351,33.1,2025,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98101,1980.0,34.0,1.0,776762.0,614158.0,162604.0,606050.0,154947.0,,47.60655392903,-122.33533178893
352,45.1,2025,NonResidential,Office,Office,Parking,Data Center,DOWNTOWN,7,98101,1972.0,14.0,1.0,186768.0,162993.0,23775.0,182780.0,33671.0,,47.606710060138,-122.33455603962
353,41.4,2025,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98104,1969.0,49.0,1.0,1123435.0,754455.0,368980.0,907746.0,234689.0,,47.606147220227,-122.33387938761
354,32.9,2025,NonResidential,Office,Office,Parking,Financial Office,DOWNTOWN,7,98104,2002.0,37.0,1.0,1052469.0,888049.0,164420.0,799252.0,185581.0,76872.0,47.60549097682,-122.33319431581
355,55.6,2025,NonResidential,Office,Office,Parking,Other - Restaurant/Bar,DOWNTOWN,7,98104,1973.0,42.0,1.0,711611.0,540589.0,171022.0,598331.0,189600.0,1253.0,47.606156373364,-122.33164837352
357,33.0,2025,NonResidential,Office,Office,Parking,,EAST,7,98104,1990.0,63.0,1.0,1354987.0,1195387.0,159600.0,1222878.0,275949.0,,47.60500737447,-122.32988071976
358,60.7,2025,NonResidential,Police Station,Police Station,Courthouse,Electric Vehicle Charging Station,EAST,7,98104,2001.0,14.0,1.0,310490.0,310490.0,0.0,200914.0,103084.0,,47.604205654285,-122.3291885755
359,67.6,2025,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98104,2003.0,8.0,1.0,199530.0,168870.0,30660.0,184042.0,17774.0,,47.603773543726,-122.32970668966
360,49.9,2025,NonResidential,Office,Office,Parking,Pre-school/Daycare,DOWNTOWN,1,98104,2006.0,13.0,1.0,372242.0,319539.0,52703.0,276506.0,55153.0,5638.0,47.602488989956,-122.32853971694
361,51.3,2025,NonResidential,Office,Office,Parking,,DOWNTOWN,1,98104,1909.0,7.0,1.0,114395.0,106099.0,8296.0,106099.0,8296.0,,47.601930376087,-122.32812027791
363,59.8,2025,NonResidential,Retail Store,Retail Store,,,NORTHEAST,4,98105,1978.0,2.0,1.0,89200.0,89200.0,0.0,89200.0,,,47.660240660403,-122.31278243423
364,147.1,2025,University,College/University,College/University,,,NORTHEAST,4,98195,1971.0,23.0,4.0,417035.0,417035.0,0.0,417035.0,,,47.660717194853,-122.31465694958
366,65.1,2025,NonResidential,Office,Office,Parking,,NORTHEAST,4,98105,1961.0,5.0,1.0,99005.0,81071.0,17934.0,83897.0,17934.0,,47.66100365255,-122.31626186798
367,42.4,2025,NonResidential,Office,Office,Parking,,NORTHEAST,4,98105,2002.0,6.0,1.0,135051.0,90803.0,44248.0,95943.0,42500.0,,47.660468834937,-122.31693685286
368,20.9,2025,NonResidential,Office,Office,Parking,,NORTHEAST,4,98105,2002.0,5.0,1.0,220649.0,137929.0,82720.0,145754.0,90000.0,,47.65999066741,-122.31740977149
369,4.3,2025,NonResidential,Self-Storage Facility,Self-Storage Facility,Parking,,LAKE UNION,7,98101,1964.0,5.0,1.0,93660.0,93660.0,0.0,93660.0,,,47.615911890478,-122.33237989591
370,27.8,2025,NonResidential,Office,Office,Parking,,LAKE UNION,7,98101,1980.0,18.0,1.0,413715.0,349055.0,64660.0,375582.0,58084.0,,47.615973728635,-122.33085501319
371,23.3,2025,NonResidential,Mixed Use Property,Parking,Office,Fitness Center/Health Club/Gym,LAKE UNION,7,98101,2000.0,11.0,1.0,380312.0,184691.0,195621.0,182820.0,165558.0,39024.0,47.617695415218,-122.33059737281
372,29.5,2025,NonResidential,Office,Office,Parking,Restaurant,LAKE UNION,7,98101,1988.0,20.0,1.0,497513.0,378769.0,118744.0,415883.0,100283.0,3240.0,47.616950636754,-122.3296518422
373,38.6,2025,NonResidential,Office,Office,Parking,Laboratory,LAKE UNION,7,98121,1979.0,24.0,1.0,543876.0,427155.0,116721.0,405627.0,123854.0,12388.0,47.614305520036,-122.34243983417
374,174.8,2025,NonResidential,Mixed Use Property,Office,Parking,Laboratory,DOWNTOWN,7,98121,1980.0,4.0,1.0,109347.0,69810.0,39537.0,54035.0,39785.0,25428.0,47.617699461498,-122.35449651063
375,26.7,2025,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98121,1982.0,6.0,1.0,396626.0,272410.0,124216.0,275236.0,125878.0,,47.618199965744,-122.35200138854
376,54.5,2025,NonResidential,Office,Office,Parking,"Personal Services (Health/Beauty, Dry Cleaning, etc)",LAKE UNION,7,98121,2002.0,6.0,1.0,287471.0,203880.0,83591.0,198453.0,81943.0,3211.0,47.615975124002,-122.34368693982
377,35.0,2025,NonResidential,Mixed Use Property,College/University,Office,Parking,LAKE UNION,7,98121,1947.0,3.0,1.0,192630.0,144118.0,48512.0,97811.0,49698.0,48199.0,47.617341483394,-122.34433664898
379,177.4,2025,NonResidential,Office,Office,Parking,Data Center,DOWNTOWN,7,98121,1984.0,8.0,1.0,253103.0,191117.0,61986.0,179669.0,57281.0,17797.0,47.61759853178,-122.35685999064
381,176.2,2025,NonResidential,Supermarket/Grocery Store,Supermarket/Grocery Store,,,BALLARD,5,98117,1956.0,1.0,1.0,60880.0,60880.0,0.0,61666.0,,,47.701901057809,-122.36373858966
382,53.7,2025,NonResidential,Office,Office,Other,Restaurant,DOWNTOWN,1,98104,1900.0,5.0,1.0,50176.0,50176.0,0.0,37518.0,8329.0,4253.0,47.602265067632,-122.33201887584
383,57.6,2025,NonResidential,Office,Office,Food Service,Other - Restaurant/Bar,DOWNTOWN,1,98104,1912.0,42.0,1.0,304346.0,304346.0,0.0,286423.0,10942.0,,47.601977830428,-122.33173998747
385,57.0,2025,NonResidential,Office,Office,Performing Arts,Retail Store,EAST,7,98101,1927.0,8.0,1.0,226061.0,226061.0,0.0,166919.0,39355.0,19787.0,47.609317228271,-122.33388392548
386,58.7,2025,NonResidential,Office,Office,Parking,Other - Restaurant/Bar,EAST,7,98101,1964.0,22.0,1.0,336330.0,269900.0,66430.0,254649.0,63070.0,7915.0,47.60842002489,-122.33305269361
387,71.7,2025,NonResidential,Office,Office,Parking,Other - Education,DOWNTOWN,7,98101,1960.0,21.0,1.0,552176.0,298426.0,253750.0,292290.0,197750.0,11888.0,47.608691611518,-122.33588461688
388,44.9,2025,NonResidential,Office,Office,,,DOWNTOWN,7,98101,1976.0,42.0,1.0,476871.0,476871.0,0.0,651665.0,,,47.608869538931,-122.33429427553
389,75.6,2025,NonResidential,Hotel,Hotel,Social/Meeting Hall,Restaurant,DOWNTOWN,7,98101,1923.0,12.0,1.0,544174.0,544174.0,0.0,421095.0,35804.0,25941.0,47.608037584773,-122.33390531038
390,25.6,2025,NonResidential,Mixed Use Property,Retail Store,Parking,Manufacturing/Industrial Plant,SOUTHEAST,2,98144,1980.0,2.0,1.0,291940.0,291940.0,0.0,191940.0,97500.0,50000.0,47.57935542277,-122.29744060147
391,61.0,2025,NonResidential,Mixed Use Property,Non-Refrigerated Warehouse,Office,Distribution Center,GREATER DUWAMISH,1,98108,1970.0,1.0,1.0,91360.0,91360.0,0.0,43702.0,28750.0,16620.0,47.528714278954,-122.29443142884
392,51.4,2025,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Office,,NORTHWEST,5,98133,1960.0,1.0,1.0,52311.0,52311.0,0.0,41084.0,10903.0,,47.72911864551,-122.34677360597
393,13.3,2025,NonResidential,Office,Office,Parking,,LAKE UNION,7,98109,2009.0,5.0,1.0,141131.0,71421.0,69710.0,71421.0,69710.0,,47.623230131795,-122.33028387634
399,34.8,2025,NonResidential,Office,Office,Parking,Restaurant,DOWNTOWN,7,98101,1988.0,55.0,1.0,1413575.0,1128575.0,285000.0,1128579.0,264481.0,,47.607231907715,-122.3361067357
400,39.1,2025,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98101,2019.0,38.0,1.0,899127.0,734127.0,165000.0,777569.0,168241.0,,47.606685848158,-122.33699634064
401,96.4,2025,NonResidential,Mixed Use Property,Fitness Center/Health Club/Gym,Hotel,Restaurant,EAST,7,98101,1930.0,21.0,1.0,305548.0,305548.0,0.0,114496.0,94688.0,85358.0,47.609680368505,-122.33379210782
402,34.3,2025,NonResidential,Office,Office,Parking,,EAST,7,98101,1989.0,46.0,1.0,1536606.0,1023998.0,512608.0,1082100.0,375800.0,,47.610544977045,-122.33466470739
403,43.9,2025,NonResidential,Office,Office,Other - Restaurant/Bar,Financial Office,EAST,7,98101,1958.0,10.0,1.0,135918.0,135918.0,0.0,123643.0,6905.0,5044.0,47.610028112967,-122.33451923495
404,24.1,2025,NonResidential,Office,Office,Retail Store,,EAST,7,98101,1914.0,4.0,1.0,79957.0,79957.0,0.0,62287.0,17670.0,,47.611594446923,-122.3360149272
405,27.9,2025,NonResidential,Office,Office,,,EAST,7,98101,1921.0,4.0,1.0,125084.0,125084.0,0.0,125084.0,,,47.611658369706,-122.3352811204
406,35.7,2025,NonResidential,Office,Office,Parking,Other,EAST,7,98101,1983.0,29.0,1.0,500000.0,500000.0,0.0,420266.0,76685.0,14528.0,47.611252794884,-122.33493572853
409,38.1,2025,NonResidential,Office,Office,Parking,Retail Store,DOWNTOWN,7,98101,1984.0,6.0,1.0,109830.0,96630.0,13200.0,82311.0,12659.0,5158.0,47.610331287271,-122.33569693551
411,48.2,2025,NonResidential,Office,Office,Restaurant,,DOWNTOWN,7,98101,1910.0,10.0,1.0,109266.0,109266.0,0.0,97366.0,10858.0,,47.609914553073,-122.33686679758
412,24.4,2025,NonResidential,Office,Office,,,DOWNTOWN,7,98101,1920.0,8.0,1.0,60660.0,60660.0,0.0,52380.0,,,47.609525724744,-122.33647346562
413,22.2,2025,NonResidential,Office,Office,,,DOWNTOWN,7,98101,1929.0,14.0,1.0,137500.0,137500.0,0.0,138176.0,,,47.609015064199,-122.33673667113
414,43.3,2025,NonResidential,Office,Office,,,DOWNTOWN,7,98101,1929.0,15.0,1.0,151039.0,151039.0,0.0,134294.0,,,47.609225291549,-122.33624564923
415,46.0,2025,NonResidential,Office,Office,Parking,Other,DOWNTOWN,7,98101,1985.0,30.0,1.0,755000.0,620338.0,134662.0,643083.0,126891.0,12589.0,47.610221383382,-122.33745329038
417,41.5,2025,NonResidential,Office,Office,Supermarket/Grocery Store,,DOWNTOWN,7,98101,1927.0,10.0,1.0,130893.0,130893.0,0.0,101013.0,27377.0,,47.609867589969,-122.33823842108
418,49.8,2025,NonResidential,Office,Office,Parking,Retail Store,DOWNTOWN,7,98101,1910.0,5.0,1.0,79920.0,79920.0,0.0,71015.0,13320.0,4645.0,47.608208290839,-122.33899246644
419,106.3,2025,NonResidential,Mixed Use Property,Retail Store,Other - Restaurant/Bar,Multifamily Housing,DOWNTOWN,7,98101,1908.0,4.0,1.0,137400.0,137400.0,0.0,44078.0,26294.0,14380.0,47.60880790598,-122.34118849448
420,46.2,2025,NonResidential,Parking,Parking,Retail Store,Other - Restaurant/Bar,EAST,7,98101,1996.0,6.0,1.0,147852.0,61423.0,86429.0,64821.0,40629.0,13039.0,47.611639555457,-122.33445776409
421,85.1,2025,NonResidential,Parking,Parking,Movie Theater,Other - Restaurant/Bar,EAST,7,98101,1996.0,4.0,1.0,267335.0,100375.0,166960.0,166960.0,72975.0,27400.0,47.61185252817,-122.33420737646
422,23.7,2025,NonResidential,Office,Office,Parking,,EAST,7,98101,1989.0,56.0,1.0,1605578.0,1215718.0,389860.0,1735079.0,389860.0,,47.610425188033,-122.33206231214
423,24.5,2025,NonResidential,Office,Office,Parking,,EAST,7,98101,1980.0,36.0,1.0,794592.0,757986.0,36606.0,794592.0,36606.0,,47.609666697158,-122.33229186234
424,52.6,2025,NonResidential,Office,Office,Parking,Data Center,EAST,7,98101,1971.0,21.0,1.0,456304.0,353366.0,102938.0,350123.0,102938.0,1647.0,47.609090422449,-122.33201727915
426,39.8,2025,NonResidential,Office,Office,Parking,Convention Center,DOWNTOWN,7,98121,1999.0,4.0,1.0,87500.0,70000.0,17500.0,64209.0,18277.0,6430.0,47.611163952003,-122.34747944213
427,49.9,2025,NonResidential,Office,Office,Laboratory,,DOWNTOWN,7,98121,1998.0,11.0,1.0,374405.0,189629.0,184776.0,175663.0,17135.0,,47.611695410922,-122.34777734689
429,45.7,2025,NonResidential,Office,Office,Retail Store,,DOWNTOWN,7,98101,1923.0,11.0,1.0,102846.0,102846.0,0.0,98276.0,7588.0,,47.611078156053,-122.34223826796
430,81.7,2025,NonResidential,Office,Office,Restaurant,,LAKE UNION,7,98121,1925.0,4.0,1.0,52800.0,52800.0,0.0,39840.0,12960.0,,47.613035349541,-122.34058630314
433,22.1,2025,NonResidential,Office,Office,Retail Store,,DOWNTOWN,7,98101,1929.0,8.0,1.0,861702.0,861702.0,0.0,819299.0,16630.0,,47.611299312656,-122.33843653495
434,142.6,2025,Hospital,Laboratory,Laboratory,Parking,,EAST,7,98101,1999.0,5.0,1.0,206950.0,109550.0,97400.0,109550.0,97400.0,,47.609995136982,-122.32921866579
435,58.1,2025,NonResidential,Convention Center,Convention Center,Parking,,EAST,7,98101,1990.0,6.0,1.0,1842925.0,1156175.0,686750.0,1156175.0,686750.0,,47.611947659981,-122.33167148156
436,57.0,2025,Hospital,Outpatient Rehabilitation/Physical Therapy,Outpatient Rehabilitation/Physical Therapy,,,EAST,3,98101,1988.0,9.0,1.0,68500.0,68500.0,0.0,75513.0,,,47.610481844758,-122.32837100539
437,94.6,2025,Hospital,Medical Office,Medical Office,Parking,,EAST,3,98101,1945.0,3.0,1.0,266000.0,162000.0,104000.0,160066.0,97721.0,,47.610481844758,-122.32837100539
