OSEBuildingID,SiteEUI,DataYear,BuildingType,EPAPropertyType,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,Neighborhood,CouncilDistrictCode,ZipCode,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFABuilding,PropertyGFAParking,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,Latitude,Longitude,BuildingAge,GFA_per_Floor,ParkingRatio,LargestUseRatio,SecondUseRatio,ThirdUseRatio,LogPropertyGFATotal
50164,29.89999962,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Restaurant,LAKE UNION,7,98109,2016.0,8.0,1.0,245889.0,245889.0,0.0,203111.0,56998.0,14345.0,47.62304,-122.34078,5.0,30736.125,0.0,0.8260271911309575,0.23180378138102964,0.05833933197499685,12.412639560439581
50165,25.60000038,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,CENTRAL,3,98122,2016.0,6.0,1.0,104598.0,74310.0,30288.0,60132.0,,,47.61272,-122.30288,5.0,17433.0,0.2895657660758332,0.574886709114897,,,11.557889270337816
50166,57.59999847,2021,NonResidential,Office,Office,Parking,Restaurant,LAKE UNION,4,98103,2016.0,4.0,1.0,338989.0,220902.0,118087.0,207459.0,117684.0,2291.0,47.6479,-122.33814,5.0,84747.25,0.34835053644808534,0.6119933095174179,0.34716170731203666,0.006758331391284083,12.733725887402423
50167,46.90000153,2021,Multifamily MR (5-9),Senior Living Community,Senior Living Community,Parking,,BALLARD,6,98107,2016.0,7.0,1.0,115947.0,96495.0,19452.0,105778.0,27450.0,,47.66969,-122.38853,5.0,16563.85714285714,0.16776630701958653,0.9122961353031989,0.23674609951098347,,11.660897093720772
50169,26.70000076,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Restaurant,NORTHEAST,4,98105,2016.0,6.0,1.0,31988.0,31988.0,0.0,26540.0,2170.0,1429.0,47.66348,-122.31611,5.0,5331.333333333333,0.0,0.8296861322996123,0.06783793922721021,0.04467300237589096,10.373147372686288
50170,38.29999924,2021,NonResidential,Medical Office,Medical Office,Parking,,NORTHWEST,5,98133,2016.0,2.0,1.0,44745.0,44745.0,0.0,44667.0,,,47.70598,-122.33486,5.0,22372.5,0.0,0.9982567884679853,,,10.708757334233022
50171,31.20000076,2021,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,CENTRAL,3,98122,2016.0,4.0,1.0,30106.0,30106.0,0.0,22299.0,,,47.61833,-122.30916,5.0,7526.5,0.0,0.7406829203481033,,,10.312512981839049
50172,36.09999847,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,DOWNTOWN,1,98104,2016.0,7.0,1.0,38717.0,37581.0,1136.0,28990.0,1136.0,,47.60024,-122.33508,5.0,5531.0,0.029341116305498877,0.7487666916341659,0.029341116305498877,,10.564059887163895
50173,29.89999962,2021,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,SOUTHWEST,1,98116,2016.0,4.0,1.0,69511.0,69511.0,0.0,55965.0,15977.0,,47.56373,-122.38575,5.0,17377.75,0.0,0.8051243688049373,0.22984851318496352,,11.149254678519043
50174,38.0,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,BALLARD,6,98107,2016.0,6.0,1.0,88028.0,88028.0,0.0,88028.0,,,47.66976,-122.38153,5.0,14671.333333333334,0.0,1.0,,,11.385421584626712
50175,12.5,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,NORTHEAST,4,98115,2016.0,6.0,1.0,273568.0,273568.0,0.0,241451.0,64813.0,,47.67775,-122.31947,5.0,45594.666666666664,0.0,0.8825995730494794,0.23691732951222366,,12.519309154217572
50176,33.59999847,2021,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,NORTHEAST,4,98105,2016.0,4.0,1.0,25688.0,25688.0,0.0,19769.0,2000.0,,47.65968,-122.3205,5.0,6422.0,0.0,0.7695811273746497,0.07785736530675802,,10.153818163694302
50177,29.0,2021,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,SOUTHEAST,2,98118,2016.0,4.0,5.0,281300.0,281300.0,0.0,253555.0,34594.0,,47.55992,-122.29117,5.0,70325.0,0.0,0.9013686455741201,0.12297902595094205,,12.547180549395199
50178,32.70000076,2021,Multifamily LR (1-4),Multifamily MR (5-9),Multifamily Housing,Parking,,CENTRAL,3,98122,2016.0,5.0,1.0,44192.0,44192.0,0.0,43995.0,,,47.61269,-122.30098,5.0,8838.4,0.0,0.9955421795800145,,,10.696321684483047
50179,43.70000076,2021,Multifamily LR (1-4),Senior Living Community,Senior Living Community,Parking,Swimming Pool,MAGNOLIA / QUEEN ANNE,7,98119,2016.0,3.0,1.0,139061.0,139061.0,0.0,145000.0,6000.0,,47.64626,-122.3603,5.0,46353.666666666664,0.0,1.0427078763995656,0.04314653281653375,,11.842675155830614
50180,33.70000076,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Retail Store,Parking,GREATER DUWAMISH,2,98144,2016.0,6.0,2.0,185611.0,185611.0,0.0,116272.0,18100.0,10917.0,47.57974,-122.31103,5.0,30935.166666666668,0.0,0.6264283905587492,0.09751577223332669,0.05881655720835511,12.131413752416595
50181,33.70000076,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,CENTRAL,3,98144,2016.0,7.0,1.0,50726.0,50726.0,0.0,50726.0,,,47.59944,-122.30495,5.0,7246.571428571428,0.0,1.0,,,10.834213592206538
50182,22.79999924,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,NORTHEAST,4,98105,2016.0,6.0,1.0,42677.0,37498.0,5179.0,37498.0,5179.0,,47.6642,-122.31776,5.0,7112.833333333333,0.12135342221805656,0.8786465777819434,0.12135342221805656,,10.66143884396157
50184,54.0,2021,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,,,EAST,3,98101,2016.0,24.0,1.0,224326.0,224326.0,0.0,154525.0,,,47.61181,-122.32319,5.0,9346.916666666666,0.0,0.6888412399810989,,,12.320860087762311
50185,41.09999847,2021,Multifamily LR (1-4),Multifamily MR (5-9),Multifamily Housing,Parking,,LAKE UNION,4,98103,2016.0,5.0,1.0,426320.0,344786.0,81534.0,198845.0,92856.0,,47.6531,-122.34317,5.0,85264.0,0.19125070369675362,0.4664219365734659,0.21780821917808219,,12.962947862623759
50186,26.0,2021,NonResidential,Office,Office,Parking,Restaurant,DOWNTOWN,1,98104,2016.0,8.0,1.0,213803.0,188816.0,24987.0,173167.0,29621.0,8032.0,47.60039,-122.33247,5.0,26725.375,0.11686926750326235,0.8099371851657835,0.13854342548982007,0.037567293255941214,12.27281498647197
50187,27.10000038,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,SOUTHWEST,1,98116,2017.0,5.0,1.0,29317.0,27424.0,1893.0,28317.0,1893.0,,47.56127,-122.38861,4.0,5863.4,0.06457004468397176,0.965890097895419,0.06457004468397176,,10.285956940849976
50188,27.60000038,2021,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98121,2016.0,4.0,1.0,95576.0,71392.0,24184.0,80168.0,22582.0,,47.61582,-122.34615,5.0,23894.0,0.25303423453586676,0.8387879802460869,0.23627270444463044,,11.467687484320034
50189,32.59999847,2021,Multifamily MR (5-9),Mixed Use Property,Multifamily Housing,Parking,Office,BALLARD,6,98107,2016.0,6.0,1.0,178578.0,122827.0,55751.0,75876.0,55719.0,21517.0,47.66974,-122.38513,5.0,29763.0,0.31219411125670576,0.424889964049323,0.3120149178510231,0.12049076593981342,12.092786359324316
50190,23.70000076,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Office,MAGNOLIA / QUEEN ANNE,7,98109,2016.0,6.0,1.0,60500.0,60500.0,0.0,58500.0,15366.0,454.0,47.63411,-122.34261,5.0,10083.333333333334,0.0,0.9669421487603306,0.2539834710743802,0.007504132231404959,11.010415172807951
50191,37.20000076,2021,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Retail Store,,MAGNOLIA / QUEEN ANNE,7,98109,2016.0,3.0,1.0,75494.0,41008.0,34486.0,29193.0,16235.0,,47.62422,-122.35709,5.0,25164.666666666668,0.4568045142660344,0.38669298222375287,0.21505020266511246,,11.23182170787857
50192,42.29999924,2021,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98101,2016.0,21.0,1.0,489821.0,361575.0,128246.0,373458.0,110813.0,,47.61632,-122.33304,5.0,23324.809523809523,0.26182217585607803,0.7624377068357624,0.22623162338895228,,13.101797338783863
50193,65.09999847,2021,NonResidential,Retail Store,Retail Store,,,NORTHEAST,4,98105,2016.0,4.0,1.0,47406.0,47406.0,0.0,45000.0,,,47.66306,-122.3002,5.0,11851.5,0.0,0.9492469307682572,,,10.766525176104544
50194,32.40000153,2021,NonResidential,Office,Office,,,BALLARD,6,98107,2016.0,4.0,1.0,37100.0,37100.0,0.0,34350.0,,,47.66673,-122.38309,5.0,9275.0,0.0,0.9258760107816711,,,10.521399202410167
50195,51.70000076,2021,NonResidential,Supermarket/Grocery Store,Supermarket/Grocery Store,,,MAGNOLIA / QUEEN ANNE,7,98119,2016.0,1.0,1.0,55050.0,55050.0,0.0,25763.0,,,47.63882,-122.37732,5.0,55050.0,0.0,0.4679927338782925,,,10.916015307290108
50196,27.0,2021,NonResidential,Other - Recreation,Other - Recreation,,,NORTH,5,98125,2005.0,1.0,1.0,20616.0,20616.0,0.0,20616.0,,,47.70541,-122.32232,16.0,20616.0,0.0,1.0,,,9.933871257170567
50212,247.6999969,2021,NonResidential,Other - Recreation,Other - Recreation,,,EAST,3,98112,1912.0,1.0,1.0,23445.0,23445.0,0.0,23445.0,,,47.63191,-122.31523,109.0,23445.0,0.0,1.0,,,10.062455183631773
50219,112.5999985,2021,NonResidential,Other - Recreation,Other - Recreation,,,CENTRAL,3,98122,1994.0,1.0,1.0,20050.0,20050.0,0.0,20050.0,,,47.60775,-122.30225,27.0,20050.0,0.0,1.0,,,9.906034306802704
50237,30.29999924,2021,NonResidential,Office,Office,Parking,,MAGNOLIA / QUEEN ANNE,7,98119,2016.0,6.0,1.0,240700.0,181456.0,59244.0,184147.0,66779.0,,47.62267,-122.3604,5.0,40116.666666666664,0.2461321146655588,0.7650477773161612,0.277436643124221,,12.391310778311764
50240,30.0,2021,NonResidential,Office,Office,Parking,,DOWNTOWN,7,98101,2017.0,11.0,1.0,305542.0,305542.0,0.0,305542.0,113154.0,,47.61698,-122.33195,4.0,27776.545454545456,0.0,1.0,0.37033861138566876,,12.62984580055319
50241,40.90000153,2021,NonResidential,Office,Office,Parking,Restaurant,LAKE UNION,7,98109,2017.0,12.0,2.0,1261155.0,802928.0,458227.0,800005.0,425351.0,11458.0,47.62107,-122.33553,4.0,105096.25,0.3633391613243416,0.6343431219794553,0.3372709936526438,0.009085322581284616,14.047539318635646
50242,13.69999981,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,MAGNOLIA / QUEEN ANNE,7,98109,2016.0,6.0,1.0,91909.0,67615.0,24294.0,67615.0,24294.0,,47.61894,-122.35447,5.0,15318.166666666666,0.26432667094626205,0.735673329053738,0.26432667094626205,,11.428565116352155
50243,19.20000076,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,NORTH,5,98125,2016.0,7.0,1.0,183212.0,141698.0,41514.0,141698.0,41514.0,,47.71787,-122.29446,5.0,26173.14285714286,0.22658996135624304,0.773410038643757,0.22658996135624304,,12.118404689403265
50245,35.70000076,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Restaurant,LAKE UNION,7,98109,2016.0,7.0,2.0,550889.0,413366.0,137523.0,415736.0,126609.0,8544.0,47.62033,-122.33324,5.0,78698.42857142857,0.24963831189223237,0.7546638251989057,0.22982669830038358,0.01550947650071067,13.219290431181335
50246,63.5,2021,Multifamily HR (10+),Mixed Use Property,Hotel,Multifamily Housing,Parking,DOWNTOWN,7,98101,2017.0,12.0,1.0,253664.0,208664.0,45000.0,96801.0,91478.0,54194.0,47.6107,-122.34136,4.0,21138.666666666668,0.1774000252302258,0.3816111076069131,0.36062665573356883,0.21364482149615238,12.443769777851895
50248,24.79999924,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,BALLARD,6,98107,2016.0,6.0,1.0,144820.0,110405.0,34415.0,110405.0,34415.0,,47.66998,-122.38249,5.0,24136.666666666668,0.23763982875293468,0.7623601712470653,0.23763982875293468,,11.883253776042574
50249,37.20000076,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,EAST,3,98122,2016.0,6.0,1.0,153742.0,113894.0,39848.0,114439.0,42717.0,,47.61361,-122.31851,5.0,25623.666666666668,0.2591874699171339,0.7443574299800966,0.2778486035045726,,11.943037656177028
50250,28.79999924,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Office,Parking,SOUTHEAST,2,98118,2017.0,6.0,2.0,125565.0,112241.0,13324.0,104776.0,7410.0,,47.53963,-122.28191,4.0,20927.5,0.10611237207820651,0.8344363477083582,0.059013260064508424,,11.740586795733261
50252,5.800000191,2021,NonResidential,Self-Storage Facility,Self-Storage Facility,Parking,,DOWNTOWN,2,98144,2016.0,6.0,1.0,217223.0,201505.0,15718.0,201505.0,15718.0,,47.596,-122.31672,5.0,36203.833333333336,0.07235882019859775,0.9276411798014023,0.07235882019859775,,12.288684358175116
50253,23.5,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Retail Store,LAKE UNION,7,98109,2016.0,7.0,1.0,187070.0,144267.0,42803.0,139220.0,42803.0,5047.0,47.62069,-122.34138,5.0,26724.285714285714,0.22880739830010158,0.7442133960549527,0.22880739830010158,0.026979205644945742,12.139243502921222
50254,43.5,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Retail Store,DOWNTOWN,2,98104,2017.0,7.0,1.0,137771.0,101367.0,36404.0,83887.0,20020.0,12480.0,47.59941,-122.32857,4.0,19681.571428571428,0.2642355793309187,0.6088872113870117,0.14531360010452127,0.09058510136385742,11.833355423881812
50257,8.699999809,2021,NonResidential,Office,Office,,,NORTHEAST,4,98115,1970.0,1.0,1.0,178196.0,178196.0,0.0,178196.0,,,47.68534,-122.26235,51.0,178196.0,0.0,1.0,,,12.0906449588603
50260,36.29999924,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Retail Store,EAST,3,98122,2015.0,9.0,,263321.0,185462.0,77859.0,169201.0,155718.0,11043.0,47.61507,-122.32715,6.0,29257.88888888889,0.29568093695527514,0.6425655378796222,0.5913618739105503,0.041937407195020523,12.48113289687425
50261,28.10000038,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Electric Vehicle Charging Station,DELRIDGE NEIGHBORHOODS,1,98126,2014.0,6.0,1.0,129280.0,99625.0,29655.0,99625.0,29655.0,,47.56379,-122.37456,7.0,21546.666666666668,0.2293858292079208,0.7706141707920792,0.2293858292079208,,11.76974360887352
50262,30.5,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Electric Vehicle Charging Station,LAKE UNION,7,98109,2016.0,7.0,1.0,320566.0,263015.0,57551.0,250601.0,71217.0,,47.62296,-122.34341,5.0,45795.142857142855,0.17952933249315273,0.781745412801108,0.22216017918306993,,12.677846581857231
50263,46.59999847,2021,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,Parking,Retail Store,DOWNTOWN,7,98121,2015.0,41.0,1.0,1464631.0,995234.0,469397.0,763447.0,154200.0,10129.0,47.61672,-122.34337,6.0,35722.70731707317,0.32048823218954126,0.52125552442902,0.10528249094823201,0.006915735089589118,14.197114574339423
50264,34.20000076,2021,University,College/University,College/University,,,DELRIDGE NEIGHBORHOODS,1,98106,2017.0,3.0,1.0,57333.0,57333.0,0.0,57333.0,,,47.547,-122.35307,4.0,19111.0,0.0,1.0,,,10.956649094966853
50267,23.79999924,2021,NonResidential,Worship Facility,Worship Facility,Parking,,CENTRAL,3,98144,1939.0,1.0,1.0,30073.0,30073.0,0.0,30073.0,,,47.59973,-122.31331,82.0,30073.0,0.0,1.0,,,10.311416290082265
50268,14.0,2021,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Retail Store,EAST,2,98122,2016.0,7.0,1.0,69656.0,61179.0,8477.0,59547.0,8477.0,3812.0,47.6046,-122.31715,5.0,9950.857142857143,0.12169805903296198,0.8548725163661421,0.12169805903296198,0.05472608246238658,11.151338476670475
